asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
high_vol_growth,70_85,NEUTRAL,33,2015-06-02,2024-09-30,0.850909090909091,0.9327272727272727,0.7,0.6423844593266645,0.6385136599397527,0.7899827561882495,-0.028272712308322623,-0.27984524262621957,-0.038518970257086615,-0.33189662142077114,0.010246257948763993
high_vol_growth,85_95,BEAR,140,2015-05-22,2025-05-07,0.5826428571428574,0.5591428571428573,0.6,0.7256890880476151,0.7141562235096174,0.9121680556147385,0.06691326958767152,-0.11147716656005269,0.09750286690143128,-0.2083533763215938,-0.030589597313759764
high_vol_growth,85_95,BULL,199,2015-01-09,2025-12-03,0.763969849246231,0.8009045226130653,0.7199999999999999,0.6535015427512139,0.6410983471402518,0.9056746172645201,0.016987029246657626,-0.17461030679300427,0.02318825165392746,-0.20847299352015747,-0.006201222407269835
high_vol_growth,85_95,NEUTRAL,32,2015-06-09,2024-08-29,0.765,0.79125,0.6,0.6978758615907281,0.679645310000593,0.8928027339772742,-0.013000156806351693,-0.14469288504913902,-0.016773185669726742,-0.17701999715080652,0.0037730288633750497
high_vol_growth,95_100,BEAR,132,2015-01-28,2022-06-16,0.4846212121212121,0.4795454545454545,0.4799999999999999,0.7874001416970383,0.7497632782899548,0.9762516816319444,0.01654809166001625,-0.12842663057783343,0.01655124659285878,-0.28937755364660434,-3.1549328425306555e-06
high_vol_growth,95_100,BULL,144,2015-01-02,2017-09-13,0.6371527777777777,0.6422222222222221,0.6,0.7278539427400877,0.6874780919615349,0.9787284034838107,0.156858327916517,-0.08448002392005627,0.2749285052030288,-0.1361303600894911,-0.11807017728651181
high_vol_growth,95_100,NEUTRAL,16,2015-01-29,2017-03-28,0.649375,0.6025,0.48,0.7495671431533992,0.7297092736748729,0.9791126163108922,0.012808421472305653,-0.05031248509335284,0.034689001265483466,-0.06375401937734959,-0.021880579793177812
high_vol_growth,raw_fallback,BEAR,40,2013-01-02,2014-10-27,0.8949999999999999,0.8755,0.837,0.22919901285320518,0.22840918709745256,,0.08301119278670521,-0.07589261365315358,0.09510890368368363,-0.08163594448804312,-0.01209771089697842
high_vol_growth,raw_fallback,BULL,436,2013-01-04,2014-12-31,0.8502752293577981,0.8529816513761468,0.850183486238532,0.16505137304818135,0.16364838747576096,,0.13587013419784566,-0.08107413697569998,0.15051631487160666,-0.09539204862238482,-0.014646180673761
high_vol_growth,raw_fallback,NEUTRAL,28,2013-01-03,2014-10-30,0.8957142857142857,0.8864285714285715,0.852857142857143,0.1627219020122928,0.1562717162643166,,0.01855981113771943,-0.03244105008214726,0.02050430227103406,-0.03856286686720389,-0.0019444911333146297
