policy1_signal_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_signal_stock_weight,avg_base_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank,strategy_ann_return,strategy_mdd,bh_ann_return,bh_mdd,bh_gap_ann_return
NORMAL,BEAR,30_50,100,2015-07-08,2026-01-30,0.9492000000000002,0.9572000000000002,0.7199999999999999,0.42345742428302763,0.44961649773744744,0.41082072553518517,0.02437378190633921,-0.14602399753641682,0.026525835620456517,-0.15465994428631535,-0.002152053714117308
NORMAL,BEAR,raw_fallback,38,2013-07-03,2014-04-17,0.9989473684210527,0.9989473684210527,0.7252631578947366,0.41192025256000064,0.4333834720894211,,0.261446698543808,-0.029576845608399127,0.2620417942936275,-0.029576845608399016,-0.0005950957498195297
NORMAL,BULL,00_30,796,2015-03-02,2026-02-06,0.8967713567839195,0.9155527638190956,0.9000000000000002,0.29031858093680896,0.3101933893387914,0.1464808946784029,0.07168301968593305,-0.15110512098238038,0.08040983876223584,-0.15660123589121555,-0.008726819076302794
NORMAL,BULL,30_50,373,2015-02-02,2026-05-07,0.8646648793565683,0.8700536193029489,0.8499999999999998,0.4185440917337069,0.4231562135119521,0.40076232237331777,-0.011972578812963541,-0.2485383551560667,-0.013120266822370552,-0.2742774624862352,0.0011476880094070108
NORMAL,BULL,raw_fallback,262,2013-07-26,2014-12-11,0.78587786259542,0.7856488549618322,0.7623664122137406,0.3733698655972044,0.37438084057321014,,0.23383860927972666,-0.15346477308425022,0.2655457746917975,-0.1756519619065433,-0.03170716541207086
NORMAL,NEUTRAL,00_30,41,2015-06-29,2026-02-03,0.9441463414634147,0.9409756097560977,0.7800000000000001,0.29561437566469356,0.3331114635590139,0.16668482617229063,0.016012596337332763,-0.024900950221293905,0.01756343417982964,-0.0260552997300757,-0.0015508378424968772
NORMAL,NEUTRAL,30_50,35,2015-07-13,2025-02-27,0.968857142857143,0.9720000000000001,0.7800000000000001,0.4425116264820099,0.4844579886765741,0.404227983406836,0.009878120771521504,-0.041689250446080295,0.009632641361465799,-0.041689250446080295,0.0002454794100557045
NORMAL,NEUTRAL,raw_fallback,27,2013-07-24,2014-04-23,0.9866666666666667,0.9762962962962963,0.7170370370370369,0.46617909250436007,0.43754180397725534,,0.022685913118600576,-0.061372021066394056,0.022160071270063808,-0.06137202106639361,0.0005258418485367677
RISK_OFF,BEAR,85_95,196,2015-08-03,2026-04-08,0.7337755102040817,0.7145918367346938,0.5,0.7487145323230298,0.730947375294911,0.8950069197171877,0.003522157168213802,-0.19770003729352204,-0.0027974566439641357,-0.2324832974142914,0.006319613812177938
RISK_OFF,BEAR,raw_fallback,55,2013-01-02,2013-05-20,0.7290909090909087,0.7309090909090907,0.4254545454545457,0.7858457733284343,0.7824136498490846,,0.09652914082012054,-0.056825446265417856,0.1587800872629539,-0.08484842995068798,-0.062250946442833355
RISK_OFF,BULL,85_95,76,2015-01-06,2024-08-09,0.6075,0.5592105263157893,0.5499999999999998,0.7428892151501616,0.6852997869438585,0.8900294446150262,0.012761172706883483,-0.09542734877353509,0.024514080767917168,-0.15847839716788048,-0.011752908061033684
RISK_OFF,BULL,raw_fallback,3,2013-05-23,2013-05-28,0.7600000000000001,0.68,0.4533333333333333,0.7287631859381994,0.7534658803251029,,0.8578785258712662,0.0,1.8508545150611235,0.0,-0.9929759891898573
RISK_OFF,NEUTRAL,85_95,15,2016-04-27,2026-03-03,0.5673333333333334,0.548,0.5,0.7346717916925749,0.6688623789106966,0.9089947089947091,0.0061355741943300846,-0.011357382734438537,0.011466330932773383,-0.016734592147106597,-0.0053307567384432986
RISK_OFF,NEUTRAL,raw_fallback,2,2013-05-21,2013-05-22,0.8000000000000002,0.8000000000000002,0.42,0.7557224556803703,0.7721099081342708,,1.4295291608420682,0.0,1.945214307307909,0.0,-0.5156851464658407
WATCH,BEAR,50_70,134,2015-07-22,2026-01-21,0.9061194029850745,0.8837313432835822,0.7199999999999999,0.5481323975624878,0.5651459399036229,0.6035252567645332,0.029546558581048377,-0.12102779966847788,0.03487734613445914,-0.13838784522039094,-0.005330787553410765
WATCH,BEAR,raw_fallback,56,2013-01-09,2014-02-25,0.8442857142857143,0.8307142857142856,0.5485714285714286,0.6682523298742515,0.6749031111567562,,-0.18453960051955198,-0.26028363980355573,-0.21781896323673755,-0.2946175890967745,0.03327936271718557
WATCH,BULL,50_70,384,2015-01-13,2026-04-30,0.8111979166666665,0.8055729166666664,0.7699999999999999,0.5082550905606089,0.49588033138811577,0.5959083896627101,0.008017325120379892,-0.2912440158737335,0.008611232313086026,-0.3405339663452648,-0.0005939071927061335
WATCH,BULL,raw_fallback,59,2013-05-29,2014-12-31,0.633220338983051,0.6386440677966103,0.5850847457627122,0.6117428127991952,0.610873205638225,,0.006261236789329772,-0.050679023900632614,0.014558257974513156,-0.06995473126084906,-0.008297021185183384
WATCH,NEUTRAL,50_70,65,2015-01-21,2026-04-21,0.9179999999999999,0.8938461538461537,0.7199999999999999,0.5261942223172922,0.5076813994311731,0.6101927725135291,0.020884771663621793,-0.10750825222753935,0.020336127023343975,-0.1276489560004903,0.0005486446402778178
WATCH,NEUTRAL,raw_fallback,2,2013-06-11,2013-06-13,0.96,0.96,0.52,0.652807441353798,0.6585525423861978,,4.029221050716111,0.0,4.282472434250041,0.0,-0.2532513835339296
