segment_start,segment_end,rows,segment_return,avg_turnover,param_up_trigger,param_strong_up_trigger,param_max_up_bonus,param_full_stock_up_trigger,param_full_stock_high_vol_max,param_no_trade_band
2021-03-31 00:00:00,2021-04-07 00:00:00,5,0.023048736782247614,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-04-08 00:00:00,2021-04-14 00:00:00,5,0.012420529954198845,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-04-15 00:00:00,2021-04-21 00:00:00,5,-0.0008227327612396751,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-04-22 00:00:00,2021-04-28 00:00:00,5,0.0006695324754917298,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-04-29 00:00:00,2021-05-05 00:00:00,5,0.010237951836312487,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-05-06 00:00:00,2021-05-12 00:00:00,5,-0.0113130201927083,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-05-13 00:00:00,2021-05-19 00:00:00,5,-0.003243265151392727,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-05-20 00:00:00,2021-05-26 00:00:00,5,0.010513765365789407,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-05-27 00:00:00,2021-06-03 00:00:00,5,0.004620543583035097,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-06-04 00:00:00,2021-06-10 00:00:00,5,0.006633058153461935,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-06-11 00:00:00,2021-06-17 00:00:00,5,-0.006015891789541872,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-06-18 00:00:00,2021-06-24 00:00:00,5,0.013277095301870823,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-06-25 00:00:00,2021-07-01 00:00:00,5,0.011806036907483497,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-07-02 00:00:00,2021-07-09 00:00:00,5,0.004865145254357772,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-07-12 00:00:00,2021-07-16 00:00:00,5,-0.007120546813116135,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-07-19 00:00:00,2021-07-23 00:00:00,5,0.015367967472375454,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-07-26 00:00:00,2021-07-30 00:00:00,5,0.004653250419416999,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-08-02 00:00:00,2021-08-06 00:00:00,5,0.001501316951026066,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-08-09 00:00:00,2021-08-13 00:00:00,5,0.0033607405304616478,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-08-16 00:00:00,2021-08-20 00:00:00,5,0.007283514861315954,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-08-23 00:00:00,2021-08-27 00:00:00,5,0.00668505080757642,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-08-30 00:00:00,2021-09-03 00:00:00,5,-0.0014121613683000245,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-09-07 00:00:00,2021-09-13 00:00:00,5,-0.005343786357848601,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-09-14 00:00:00,2021-09-20 00:00:00,5,-0.016246059703629467,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-09-21 00:00:00,2021-09-27 00:00:00,5,-0.008303014580424373,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-09-28 00:00:00,2021-10-04 00:00:00,5,0.0002741857833272743,0.049203743988028445,0.55,0.75,0.03,0.85,0.15,0.16
2021-10-05 00:00:00,2021-10-11 00:00:00,5,-0.0003065806016079309,0.039134220697517555,0.55,0.75,0.03,0.85,0.15,0.16
2021-10-12 00:00:00,2021-10-18 00:00:00,5,0.022404820525946834,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-10-19 00:00:00,2021-10-25 00:00:00,5,0.0034049929356845254,0.06963916377930643,0.55,0.75,0.03,0.85,0.15,0.16
2021-10-26 00:00:00,2021-11-01 00:00:00,5,0.01844181274796597,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-11-02 00:00:00,2021-11-08 00:00:00,5,-0.0015354732715487929,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-11-09 00:00:00,2021-11-15 00:00:00,5,0.007432050193364015,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-11-16 00:00:00,2021-11-22 00:00:00,5,0.0015402589784920817,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-11-23 00:00:00,2021-11-30 00:00:00,5,-0.018131276163656063,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-12-01 00:00:00,2021-12-07 00:00:00,5,0.015102499401466796,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-12-08 00:00:00,2021-12-14 00:00:00,5,0.0009128035436578585,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-12-15 00:00:00,2021-12-21 00:00:00,5,0.007749686816773238,0.04009251692612392,0.55,0.75,0.03,0.85,0.15,0.16
2021-12-22 00:00:00,2021-12-29 00:00:00,5,0.005908004512385379,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2021-12-30 00:00:00,2022-01-05 00:00:00,5,-0.017662340547128563,0.04146152309707092,0.55,0.75,0.03,0.85,0.15,0.16
2022-01-06 00:00:00,2022-01-12 00:00:00,5,-0.0025033090948810566,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-01-13 00:00:00,2022-01-20 00:00:00,5,-0.04120849295647444,0.03556190655359557,0.55,0.75,0.03,0.85,0.15,0.16
2022-01-21 00:00:00,2022-01-27 00:00:00,5,0.012166924001718371,0.05745035271026855,0.55,0.75,0.03,0.85,0.15,0.16
2022-01-28 00:00:00,2022-02-03 00:00:00,5,-0.006377377320853195,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-02-04 00:00:00,2022-02-10 00:00:00,5,-0.013775324394935784,0.03321743738143938,0.55,0.75,0.03,0.85,0.15,0.16
2022-02-11 00:00:00,2022-02-17 00:00:00,5,-0.009145561507806987,0.04880144362290846,0.55,0.75,0.03,0.85,0.15,0.16
2022-02-18 00:00:00,2022-02-25 00:00:00,5,0.007634566909318741,0.06487499687985725,0.55,0.75,0.03,0.85,0.15,0.16
2022-02-28 00:00:00,2022-03-04 00:00:00,5,-0.016278611330106996,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-03-07 00:00:00,2022-03-11 00:00:00,5,-0.007569007152241292,0.06049258064456353,0.55,0.75,0.03,0.85,0.15,0.16
2022-03-14 00:00:00,2022-03-18 00:00:00,5,0.000858698785764167,0.00926270028395989,0.55,0.75,0.03,0.85,0.15,0.16
2022-03-21 00:00:00,2022-03-25 00:00:00,5,0.009769653437549763,0.08845368302056986,0.55,0.75,0.03,0.85,0.15,0.16
2022-03-28 00:00:00,2022-04-01 00:00:00,5,-0.01788864777724497,0.08592052381391228,0.55,0.75,0.03,0.85,0.15,0.16
2022-04-04 00:00:00,2022-04-08 00:00:00,5,-0.02308554109226213,0.04726916473518088,0.55,0.75,0.03,0.85,0.15,0.16
2022-04-11 00:00:00,2022-04-18 00:00:00,5,0.00951077642647613,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-04-19 00:00:00,2022-04-25 00:00:00,5,-0.045717894655165514,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-04-26 00:00:00,2022-05-02 00:00:00,5,0.00649394465059272,0.15822548961172336,0.55,0.75,0.03,0.85,0.15,0.16
2022-05-03 00:00:00,2022-05-09 00:00:00,5,-0.02572440947842669,0.029266015537314793,0.55,0.75,0.03,0.85,0.15,0.16
2022-05-10 00:00:00,2022-05-16 00:00:00,5,0.0026114300740556207,0.03294431003187803,0.55,0.75,0.03,0.85,0.15,0.16
2022-05-17 00:00:00,2022-05-23 00:00:00,5,0.009449293705063422,0.002318278696152454,0.55,0.75,0.03,0.85,0.15,0.16
2022-05-24 00:00:00,2022-05-31 00:00:00,5,0.002091118471108322,0.00028801791622261596,0.55,0.75,0.03,0.85,0.15,0.16
2022-06-01 00:00:00,2022-06-07 00:00:00,5,-0.014537066916862185,0.03166742859480394,0.55,0.75,0.03,0.85,0.15,0.16
2022-06-08 00:00:00,2022-06-14 00:00:00,5,-0.02972268891646712,0.013232791503756119,0.55,0.75,0.03,0.85,0.15,0.16
2022-06-15 00:00:00,2022-06-22 00:00:00,5,0.019909667731827785,0.0094724241824722,0.55,0.75,0.03,0.85,0.15,0.16
2022-06-23 00:00:00,2022-06-29 00:00:00,5,0.0066779132578904665,0.0007093398531218154,0.55,0.75,0.03,0.85,0.15,0.16
2022-06-30 00:00:00,2022-07-07 00:00:00,5,-0.003025156439155685,0.0006792157765142304,0.55,0.75,0.03,0.85,0.15,0.16
2022-07-08 00:00:00,2022-07-14 00:00:00,5,-0.00042250281165101544,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-07-15 00:00:00,2022-07-21 00:00:00,5,0.017485963174018293,0.04620747456534859,0.55,0.75,0.03,0.85,0.15,0.16
2022-07-22 00:00:00,2022-07-28 00:00:00,5,0.026575701023171527,0.09639131728271226,0.55,0.75,0.03,0.85,0.15,0.16
2022-07-29 00:00:00,2022-08-04 00:00:00,5,0.0008235320969407489,0.04837027535661109,0.55,0.75,0.03,0.85,0.15,0.16
2022-08-05 00:00:00,2022-08-11 00:00:00,5,0.029926373594971523,0.04257924726166493,0.55,0.75,0.03,0.85,0.15,0.16
2022-08-12 00:00:00,2022-08-18 00:00:00,5,-0.031186684708377488,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-08-19 00:00:00,2022-08-25 00:00:00,5,-0.021328012118581374,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-08-26 00:00:00,2022-09-01 00:00:00,5,-0.024123664787726984,0.03989676366771957,0.55,0.75,0.03,0.85,0.15,0.16
2022-09-02 00:00:00,2022-09-09 00:00:00,5,0.0004530702418890087,0.08637038724795523,0.55,0.75,0.03,0.85,0.15,0.16
2022-09-12 00:00:00,2022-09-16 00:00:00,5,-0.017144174745706398,0.03771711765935737,0.55,0.75,0.03,0.85,0.15,0.16
2022-09-19 00:00:00,2022-09-23 00:00:00,5,-0.040205444449825545,0.10917396038329077,0.55,0.75,0.03,0.85,0.15,0.16
2022-09-26 00:00:00,2022-09-30 00:00:00,5,0.02524119224955701,0.10190414940700956,0.55,0.75,0.03,0.85,0.15,0.16
2022-10-03 00:00:00,2022-10-07 00:00:00,5,-0.02687197785773876,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-10-10 00:00:00,2022-10-14 00:00:00,5,0.007867901346682693,0.0236632247451669,0.55,0.75,0.03,0.85,0.15,0.16
2022-10-17 00:00:00,2022-10-21 00:00:00,5,0.005897595449323889,0.010748415189234816,0.55,0.75,0.03,0.85,0.15,0.16
2022-10-24 00:00:00,2022-10-28 00:00:00,5,0.001009900602569891,0.012724451376771907,0.55,0.75,0.03,0.85,0.15,0.16
2022-10-31 00:00:00,2022-11-04 00:00:00,5,-0.004393893761457934,0.04397633250032494,0.55,0.75,0.03,0.85,0.15,0.16
2022-11-07 00:00:00,2022-11-11 00:00:00,5,0.028005744351539574,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-11-14 00:00:00,2022-11-18 00:00:00,5,0.0023207140427614625,0.133515581966477,0.55,0.75,0.03,0.85,0.15,0.16
2022-11-21 00:00:00,2022-11-28 00:00:00,5,0.015729954151750603,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-11-29 00:00:00,2022-12-05 00:00:00,5,-0.02143306853896554,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-12-06 00:00:00,2022-12-12 00:00:00,5,0.01063140532756579,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-12-13 00:00:00,2022-12-19 00:00:00,5,-0.022655928722456142,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2022-12-20 00:00:00,2022-12-27 00:00:00,5,-0.007130135476631216,0.06941662664365222,0.55,0.75,0.03,0.85,0.15,0.16
2022-12-28 00:00:00,2023-01-04 00:00:00,5,0.013478249904212536,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-01-05 00:00:00,2023-01-11 00:00:00,5,0.017339678575402306,0.09065395838055554,0.55,0.75,0.03,0.85,0.15,0.16
2023-01-12 00:00:00,2023-01-19 00:00:00,5,0.003968924748528169,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-01-20 00:00:00,2023-01-26 00:00:00,5,-0.0001971142050120056,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-01-27 00:00:00,2023-02-02 00:00:00,5,0.016119893767473137,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-02-03 00:00:00,2023-02-09 00:00:00,5,0.005382697727394081,0.03296449960980916,0.55,0.75,0.03,0.85,0.15,0.16
2023-02-10 00:00:00,2023-02-16 00:00:00,5,-0.029718355297691845,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-02-17 00:00:00,2023-02-24 00:00:00,5,-0.005389268937273761,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-02-27 00:00:00,2023-03-03 00:00:00,5,0.0013002268587292143,0.0693260029378044,0.55,0.75,0.03,0.85,0.15,0.16
2023-03-06 00:00:00,2023-03-10 00:00:00,5,-0.010976871518372011,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-03-13 00:00:00,2023-03-17 00:00:00,5,0.01836469792771589,0.1508863509025251,0.55,0.75,0.03,0.85,0.15,0.16
2023-03-20 00:00:00,2023-03-24 00:00:00,5,-0.003299607432275642,0.050714923477693664,0.55,0.75,0.03,0.85,0.15,0.16
2023-03-27 00:00:00,2023-03-31 00:00:00,5,0.029653057122183357,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-04-03 00:00:00,2023-04-10 00:00:00,5,-0.0015043322639686219,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-04-11 00:00:00,2023-04-17 00:00:00,5,0.011188402003446951,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-04-18 00:00:00,2023-04-24 00:00:00,5,-0.01858816507265415,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-04-25 00:00:00,2023-05-01 00:00:00,5,0.00861095616601082,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-05-02 00:00:00,2023-05-08 00:00:00,5,0.009558299587310248,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-05-09 00:00:00,2023-05-15 00:00:00,5,0.003866645499987831,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-05-16 00:00:00,2023-05-22 00:00:00,5,-0.009650267479330621,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-05-23 00:00:00,2023-05-30 00:00:00,5,0.023212136561576502,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-05-31 00:00:00,2023-06-06 00:00:00,5,0.013915733976786582,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-06-07 00:00:00,2023-06-13 00:00:00,5,0.026618732920653088,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-06-14 00:00:00,2023-06-21 00:00:00,5,-0.015047427294899163,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-06-22 00:00:00,2023-06-28 00:00:00,5,0.01923404702219611,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-06-29 00:00:00,2023-07-06 00:00:00,5,-0.008190821155943051,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-07-07 00:00:00,2023-07-13 00:00:00,5,0.023271081768918345,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-07-14 00:00:00,2023-07-20 00:00:00,5,0.005870392831118787,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-07-21 00:00:00,2023-07-27 00:00:00,5,0.006266676747754385,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-07-28 00:00:00,2023-08-03 00:00:00,5,-0.013735970716028834,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-08-04 00:00:00,2023-08-10 00:00:00,5,-0.005696262021641529,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-08-11 00:00:00,2023-08-17 00:00:00,5,-0.017540413542075917,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-08-18 00:00:00,2023-08-24 00:00:00,5,0.007662566987215458,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-08-25 00:00:00,2023-08-31 00:00:00,5,0.012142373727914713,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-09-01 00:00:00,2023-09-08 00:00:00,5,-0.005998166363549218,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-09-11 00:00:00,2023-09-15 00:00:00,5,-0.0038850299124586485,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-09-18 00:00:00,2023-09-22 00:00:00,5,-0.0333799819984375,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-09-25 00:00:00,2023-09-29 00:00:00,5,-0.010238690144225515,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-10-02 00:00:00,2023-10-06 00:00:00,5,0.024983621651087695,0.03989663074218534,0.55,0.75,0.03,0.85,0.15,0.16
2023-10-09 00:00:00,2023-10-13 00:00:00,5,0.00044856008805993497,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-10-16 00:00:00,2023-10-20 00:00:00,5,-0.020766404976625852,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-10-23 00:00:00,2023-10-27 00:00:00,5,-0.00963274962426941,0.03251453303051468,0.55,0.75,0.03,0.85,0.15,0.16
2023-10-30 00:00:00,2023-11-03 00:00:00,5,0.03544224860898115,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-11-06 00:00:00,2023-11-10 00:00:00,5,0.022447268217622662,0.049013697114672405,0.55,0.75,0.03,0.85,0.15,0.16
2023-11-13 00:00:00,2023-11-17 00:00:00,5,0.008494578924792329,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-11-20 00:00:00,2023-11-27 00:00:00,5,0.004022527188975555,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-11-28 00:00:00,2023-12-04 00:00:00,5,0.001922277520987281,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-12-05 00:00:00,2023-12-11 00:00:00,5,0.0293569709070316,0.03368825952089192,0.55,0.75,0.03,0.85,0.15,0.16
2023-12-12 00:00:00,2023-12-18 00:00:00,5,0.0004275460201565995,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-12-19 00:00:00,2023-12-26 00:00:00,5,0.01595955732643306,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2023-12-27 00:00:00,2024-01-03 00:00:00,5,-0.01713578687268813,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-01-04 00:00:00,2024-01-10 00:00:00,5,0.017182316249397367,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-01-11 00:00:00,2024-01-18 00:00:00,5,0.011580656123183264,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-01-19 00:00:00,2024-01-25 00:00:00,5,0.014421310243188268,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-01-26 00:00:00,2024-02-01 00:00:00,5,0.00179415974100805,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-02-02 00:00:00,2024-02-08 00:00:00,5,0.014943245676931616,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-02-09 00:00:00,2024-02-15 00:00:00,5,-0.007890483266827397,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-02-16 00:00:00,2024-02-23 00:00:00,5,0.017736362668960615,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-02-26 00:00:00,2024-03-01 00:00:00,5,0.001650662860987584,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-03-04 00:00:00,2024-03-08 00:00:00,5,0.016536737425504988,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-03-11 00:00:00,2024-03-15 00:00:00,5,0.00015379882393928845,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-03-18 00:00:00,2024-03-22 00:00:00,5,0.00580297937451002,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-03-25 00:00:00,2024-04-01 00:00:00,5,0.00047302826210571247,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-04-02 00:00:00,2024-04-08 00:00:00,5,-0.010037883900764322,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-04-09 00:00:00,2024-04-15 00:00:00,5,-0.023124982121601412,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-04-16 00:00:00,2024-04-22 00:00:00,5,0.006820282054860183,0.038623433915717965,0.55,0.75,0.03,0.85,0.15,0.16
2024-04-23 00:00:00,2024-04-29 00:00:00,5,-0.007359561227955114,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-04-30 00:00:00,2024-05-06 00:00:00,5,0.027762604216670317,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-05-07 00:00:00,2024-05-13 00:00:00,5,0.020630407862111566,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-05-14 00:00:00,2024-05-20 00:00:00,5,-0.0006008839266933297,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-05-21 00:00:00,2024-05-28 00:00:00,5,-0.012493410380651548,0.0320621678521158,0.55,0.75,0.03,0.85,0.15,0.16
2024-05-29 00:00:00,2024-06-04 00:00:00,5,0.021660275883117475,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-06-05 00:00:00,2024-06-11 00:00:00,5,0.012975533310530807,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-06-12 00:00:00,2024-06-18 00:00:00,5,0.006075901739197809,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-06-20 00:00:00,2024-06-26 00:00:00,5,-0.0011008187892657118,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-06-27 00:00:00,2024-07-03 00:00:00,5,0.01829615921672767,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-07-05 00:00:00,2024-07-11 00:00:00,5,0.01016318805039651,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-07-12 00:00:00,2024-07-18 00:00:00,5,-0.010589387944381135,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-07-19 00:00:00,2024-07-25 00:00:00,5,-0.01456190069463903,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-07-26 00:00:00,2024-08-01 00:00:00,5,-0.04035298801216147,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-08-02 00:00:00,2024-08-08 00:00:00,5,0.02553690710946932,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-08-09 00:00:00,2024-08-15 00:00:00,5,0.033072936340685644,0.07617399886269252,0.55,0.75,0.03,0.85,0.15,0.16
2024-08-16 00:00:00,2024-08-22 00:00:00,5,0.0020438315952433506,0.06297380492607538,0.55,0.75,0.03,0.85,0.15,0.16
2024-08-23 00:00:00,2024-08-29 00:00:00,5,-0.012631089409478546,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-08-30 00:00:00,2024-09-06 00:00:00,5,-0.0030660538404359006,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-09-09 00:00:00,2024-09-13 00:00:00,5,0.021514082233237586,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-09-16 00:00:00,2024-09-20 00:00:00,5,0.014097897474394827,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-09-23 00:00:00,2024-09-27 00:00:00,5,-0.0037881873275374955,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-09-30 00:00:00,2024-10-04 00:00:00,5,0.004307303762758341,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-10-07 00:00:00,2024-10-11 00:00:00,5,0.00955371887160461,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-10-14 00:00:00,2024-10-18 00:00:00,5,0.0037997417904629405,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-10-21 00:00:00,2024-10-25 00:00:00,5,-0.0026177367480439973,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-10-28 00:00:00,2024-11-01 00:00:00,5,-0.007317513429255684,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-11-04 00:00:00,2024-11-08 00:00:00,5,0.0278100641346839,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-11-11 00:00:00,2024-11-15 00:00:00,5,-0.008580233957450445,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-11-18 00:00:00,2024-11-22 00:00:00,5,0.015313021968698104,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-11-25 00:00:00,2024-12-02 00:00:00,5,0.010733649161582592,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-12-03 00:00:00,2024-12-09 00:00:00,5,-0.0007938742585804626,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-12-10 00:00:00,2024-12-16 00:00:00,5,-0.03048876332785766,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-12-17 00:00:00,2024-12-23 00:00:00,5,0.023562806288547566,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2024-12-24 00:00:00,2024-12-31 00:00:00,5,-0.012747895579853341,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-01-02 00:00:00,2025-01-08 00:00:00,5,-0.016091411939618827,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-01-10 00:00:00,2025-01-16 00:00:00,5,0.03271399862854052,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-01-17 00:00:00,2025-01-24 00:00:00,5,0.0024905021136980565,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-01-27 00:00:00,2025-01-31 00:00:00,5,-0.0033849007239658002,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-02-03 00:00:00,2025-02-07 00:00:00,5,0.004714064288852127,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-02-10 00:00:00,2025-02-14 00:00:00,5,0.010541853679008284,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-02-18 00:00:00,2025-02-24 00:00:00,5,-0.022376246506442432,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-02-25 00:00:00,2025-03-03 00:00:00,5,-0.015907375085489228,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-03-04 00:00:00,2025-03-10 00:00:00,5,-0.02798022097512709,0.06508107935377505,0.55,0.75,0.03,0.85,0.15,0.16
2025-03-11 00:00:00,2025-03-17 00:00:00,5,0.006700516126947775,0.1549360324147479,0.55,0.75,0.03,0.85,0.15,0.16
2025-03-18 00:00:00,2025-03-24 00:00:00,5,-0.0006586421751280103,0.011571052203803334,0.55,0.75,0.03,0.85,0.15,0.16
2025-03-25 00:00:00,2025-03-31 00:00:00,5,0.0034353975674872306,0.018930520852464217,0.55,0.75,0.03,0.85,0.15,0.16
2025-04-01 00:00:00,2025-04-07 00:00:00,5,-0.0189708348737212,0.043644510955592054,0.55,0.75,0.03,0.85,0.15,0.16
2025-04-08 00:00:00,2025-04-14 00:00:00,5,-0.005416308317371832,0.01881411637500152,0.55,0.75,0.03,0.85,0.15,0.16
2025-04-15 00:00:00,2025-04-22 00:00:00,5,0.007754912791865021,0.004627061666407783,0.55,0.75,0.03,0.85,0.15,0.16
2025-04-23 00:00:00,2025-04-29 00:00:00,5,0.009561093891421235,0.029635562945379924,0.55,0.75,0.03,0.85,0.15,0.16
2025-04-30 00:00:00,2025-05-06 00:00:00,5,-0.0016980638346185684,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-05-07 00:00:00,2025-05-13 00:00:00,5,0.015603591975097642,0.04146731135076263,0.55,0.75,0.03,0.85,0.15,0.16
