asset_class,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
broad_index,CUSTOM,BULL,95_100,7,2015-01-15 00:00:00,2020-06-15 00:00:00,0.7999999999999999,0.4485714285714285,0.7999999999999999,0.7962935558387212,0.7530621122712391,0.9608843537414966,0.9643747322373093,2.3652794039114413,0.6387268291243559,0.14432833624122693,1.0,0.0,1.0,0.9582356710786011,-0.010270758561049975,0.9582356710786011,1.4544029934683373,-0.012352939498349147,-0.49616732238973627
broad_index,CUSTOM,BULL,raw_fallback,731,2013-01-03 00:00:00,2014-12-15 00:00:00,0.837373461012312,0.8460191518467853,0.8476607387140904,0.2079794313371304,0.20175024940355119,,,,0.09878256737044819,0.37956418421375626,0.01094391244870041,0.0,0.0,0.1069443608425753,-0.06457854955528863,0.1069443608425753,0.12709505502806207,-0.07555018941494707,-0.02015069418548676
broad_index,CUSTOM,NEUTRAL,00_30,2,2023-09-20 00:00:00,2024-04-24 00:00:00,0.9299999999999999,0.84,0.9099999999999999,0.25965466201305387,0.24537072501065565,0.23511904761904762,0.21626984126984128,-1.1121427742716916,0.28792343693324024,0.4654801172146806,0.5,0.0,1.0,3.090047915717717,-0.0022484896335782656,3.090047915717717,4.18578509528428,-0.0022484896335780435,-1.0957371795665631
broad_index,CUSTOM,NEUTRAL,30_50,8,2016-11-09 00:00:00,2024-04-29 00:00:00,0.875,0.665,0.8025,0.4363727387040854,0.5233850234140716,0.33655753968253965,0.3812830687830688,-0.38243357989362414,0.38994786463479525,0.3899028912636312,0.75,0.0,1.0,0.6419188241543476,-0.008106964461587762,0.6419188241543476,0.8497089985750046,-0.009518709346979515,-0.20779017442065695
broad_index,CUSTOM,NEUTRAL,50_70,19,2020-04-24 00:00:00,2025-05-15 00:00:00,0.8021052631578949,0.4894736842105263,0.7978947368421054,0.6969611272215843,0.7257028423082091,0.6116332497911445,0.5988582567529935,0.46934322152944125,0.5872432378452832,0.21872874116056343,0.9473684210526315,0.0,1.0,-0.19714519018814347,-0.041219473853863375,-0.19714519018814347,-0.27172343125436593,-0.052156694111011204,0.07457824106622246
broad_index,CUSTOM,NEUTRAL,70_85,22,2015-06-29 00:00:00,2025-03-05 00:00:00,0.8163636363636365,0.509090909090909,0.801818181818182,0.7117197510871021,0.7046980218912652,0.7415223665223665,0.7796089988582001,1.0060828074779453,0.6249768359002873,0.19100272346347083,0.9545454545454546,0.0,1.0,0.6076524716455818,-0.029741474967921233,0.6076524716455818,0.8224768114946912,-0.035196456699474354,-0.21482433984910942
broad_index,CUSTOM,NEUTRAL,85_95,16,2015-02-02 00:00:00,2026-02-18 00:00:00,0.8175000000000001,0.5125,0.7887500000000001,0.7615478381514549,0.6950054621300148,0.8804563492063492,0.9002324250864115,1.613155517992002,0.5440317018501322,0.2572973448310023,0.875,0.0,1.0,0.6304813253848307,-0.02054400317567251,0.6304813253848307,0.9244392319454251,-0.02412032791202101,-0.2939579065605944
broad_index,CUSTOM,NEUTRAL,95_100,7,2015-01-29 00:00:00,2018-10-16 00:00:00,0.7999999999999999,0.4485714285714285,0.7999999999999999,0.8500069443668637,0.776097353989967,0.9863945578231291,0.9864777240778444,2.2058240895673,0.6258093093609135,0.16205718564688879,1.0,0.0,1.0,0.6810742282232771,-0.01837068836943312,0.6810742282232771,0.9660851426086634,-0.02318240591519105,-0.2850109143853863
broad_index,CUSTOM,NEUTRAL,raw_fallback,6,2013-02-25 00:00:00,2014-04-30 00:00:00,0.8099999999999999,0.5266666666666667,0.8099999999999999,0.6232208196073771,0.6553367879931646,,,,0.4406124677397318,0.36686551491510855,0.8333333333333334,0.0,0.0,-0.24844538046700226,-0.019214075175595258,-0.24844538046700226,-0.35382611033449785,-0.024639825472152266,0.10538072986749558
broad_index,EXTREME_RISK,BEAR,50_70,14,2020-04-07 00:00:00,2023-01-10 00:00:00,0.30000000000000016,0.38428571428571423,0.5399999999999999,0.7356237703136036,0.8307513804462942,0.5936791383219955,0.6160241874527589,0.5210996382134068,0.5381409543873377,0.2425449806367459,0.42857142857142855,0.0,1.0,0.5365173633920419,-0.009760439419941092,0.5365173633920419,-0.007556761502857556,-0.06896988458245012,0.5440741248948995
broad_index,EXTREME_RISK,BEAR,70_85,60,2018-12-21 00:00:00,2025-05-05 00:00:00,0.3000000000000001,0.3220000000000001,0.3220000000000002,0.8462657913068932,0.8697954786634813,0.8276455026455026,0.7998456790123457,1.1088028085520634,0.5667198468887046,0.18671963935536456,0.0,0.0,1.0,-0.06270986247547827,-0.047504997171429864,-0.059897558889152935,-0.2432163671123747,-0.1403457871384508,0.18050650463689644
broad_index,EXTREME_RISK,BEAR,85_95,167,2015-10-09 00:00:00,2025-05-06 00:00:00,0.30000000000000016,0.3035928143712575,0.3035928143712577,0.8788685933558528,0.8808528132515875,0.9250902955992778,0.9110100624693216,1.4347891727660018,0.6205167051344356,0.14110481651542162,0.0,0.0,1.0,0.017970932359995473,-0.08346787125828092,0.02167298554663999,-0.08617669615993917,-0.3214474918564477,0.10414762851993464
broad_index,EXTREME_RISK,BEAR,95_100,199,2015-09-04 00:00:00,2023-01-03 00:00:00,0.30000000000000016,0.29999999999999993,0.30000000000000016,0.9023207668982559,0.8929305085616563,0.9727506580521653,0.9779495454229533,1.6581935103688796,0.645323207254634,0.14210523505177997,0.0,0.0,1.0,0.31539888694998086,-0.03806158545476568,0.3206126038785848,0.8740896368572235,-0.11978771578380232,-0.5586907499072427
broad_index,EXTREME_RISK,BULL,00_30,1,2023-01-11 00:00:00,2023-01-11 00:00:00,0.3000000000000001,0.52,0.52,0.3604775920510292,0.7035959574043618,0.19246031746031747,0.1283068783068783,-1.4665021058744812,0.1256327786673701,0.7659540081752143,0.0,0.0,1.0,-0.2671016007012389,0.0,-0.2671016007012389,1.6531284498012146,0.0,-1.9202300505024534
broad_index,EXTREME_RISK,BULL,30_50,1,2023-01-10 00:00:00,2023-01-10 00:00:00,0.3000000000000001,0.42,0.42,0.7476883351802825,0.8179687458554727,0.5099206349206349,0.4973544973544973,0.3290774081731453,0.1151414350909409,0.7799111420058017,0.0,0.0,1.0,2.8259057734812543,0.0,2.8259057734812543,1.4988148863620676,0.0,1.3270908871191867
