asset_class,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
mega_cap,50_70,BULL,383,2015-01-13 00:00:00,2026-04-30 00:00:00,0.7261618798955612,0.6753002610966057,0.7230287206266317,0.5087886047347719,0.496452435055378,0.6003460566123752,0.5972585465696959,0.17103519916393495,0.1931657930155062,0.3959464589603062,0.17754569190600522,0.12010443864229765,1.0,0.09228921340341101,-0.25174973261106415,0.09952089143874732,0.09899620013582777,-0.33221694410212177,-0.006706986732416764
mega_cap,50_70,NEUTRAL,65,2015-01-21 00:00:00,2026-04-21 00:00:00,0.8852307692307693,0.6452307692307692,0.8603076923076923,0.5263762018313775,0.5076846148682657,0.6289377289377289,0.6105796456930298,0.20861159356627954,0.47515500026233276,0.2536497921950804,0.7076923076923077,0.47692307692307695,1.0,1.530594587075007,-0.10504188182378094,1.5544337518029065,1.4056957099401295,-0.12764847160182202,0.12489887713487757
mega_cap,70_85,BEAR,178,2015-07-27 00:00:00,2026-04-14 00:00:00,0.8274157303370785,0.5329213483146067,0.8337078651685392,0.6830520224454029,0.6767292280452057,0.8023787230247905,0.7858726823176145,0.9194456536698505,0.6288502537914639,0.1395516082713345,0.8876404494382022,0.3595505617977528,1.0,-0.057802669512014626,-0.21532235014389456,-0.05272823655122849,-0.034032324122162505,-0.2560644157298826,-0.02377034538985212
mega_cap,70_85,BULL,216,2015-01-02 00:00:00,2026-04-27 00:00:00,0.6325000000000001,0.5978703703703703,0.6253703703703702,0.622167242863388,0.5948443956991218,0.7850712815990593,0.7646751177297707,0.748151258610971,0.1549564640870626,0.4280557259934307,0.09722222222222222,0.05555555555555555,1.0,0.1846888750894573,-0.12361746576230159,0.19578332046543023,0.27294524271358234,-0.20505378764236282,-0.08825636762412503
mega_cap,70_85,NEUTRAL,17,2015-05-12 00:00:00,2026-04-09 00:00:00,0.7611764705882352,0.6058823529411764,0.7623529411764706,0.5963681485723047,0.5686950275142172,0.8213118580765639,0.7663575836524948,0.7081203792811656,0.36701858322749553,0.36641790739013885,0.4117647058823529,0.29411764705882354,1.0,0.8677166183760936,-0.031138524448272253,0.8755955544338003,0.536443700864363,-0.046324787166526105,0.3312729175117306
mega_cap,85_95,BEAR,197,2015-08-03 00:00:00,2026-04-08 00:00:00,0.6935025380710659,0.4811167512690355,0.6954314720812182,0.7496467933436942,0.7316684972494139,0.9229816291999033,0.8956300851577927,1.5010048001880232,0.5076946594567887,0.174599645779807,0.6091370558375635,0.1218274111675127,1.0,0.03558073980252785,-0.20610428964658867,0.04581432819255493,-0.02457892351002111,-0.2274273935473199,0.06015966331254896
mega_cap,85_95,BULL,79,2015-01-07 00:00:00,2024-08-09 00:00:00,0.5232911392405064,0.5096202531645571,0.5212658227848103,0.7532304160013984,0.7006211191486924,0.8633212778782399,0.8927171944628208,1.4261827698277556,0.161463776861051,0.44945450454994945,0.0379746835443038,0.012658227848101266,1.0,0.2766832433202109,-0.10715271633992274,0.28558083648884525,1.0606376014189038,-0.16292416346569238,-0.783954358098693
mega_cap,85_95,NEUTRAL,21,2016-04-27 00:00:00,2026-03-03 00:00:00,0.5,0.4666666666666666,0.5009523809523809,0.7844770345659482,0.738361701232372,0.9166666666666666,0.9192491811539432,1.6632110407245553,0.3879781349971886,0.3416491064609154,0.09523809523809523,0.047619047619047616,1.0,0.5933798447291587,-0.013812182401414352,0.6040706558497948,1.4286737211289222,-0.04863715026309734,-0.8352938763997635
mega_cap,95_100,BEAR,85,2015-08-21 00:00:00,2025-05-27 00:00:00,0.5665882352941176,0.4263529411764707,0.5623529411764705,0.8235794250404133,0.8006919520772975,0.9880718954248368,0.9812158780372167,1.926905698383075,0.3818300703494463,0.21151947755280975,0.3764705882352941,0.0,1.0,-0.001724655619033344,-0.12668208963663286,0.008137917874735834,0.06501039766301986,-0.2530674029678598,-0.0667350532820532
mega_cap,95_100,BULL,63,2016-11-14 00:00:00,2020-11-12 00:00:00,0.3809523809523811,0.3692063492063492,0.36920634920634937,0.8886224823811698,0.8522226150720005,0.9743953136810282,0.9828042328042327,2.182875243420797,0.12323819783526789,0.6285623347690784,0.0,0.0,1.0,-0.04556425848005541,-0.06090679330176818,-0.04127949921400198,-0.22223833714420416,-0.1505542424774794,0.17667407866414875
mega_cap,95_100,NEUTRAL,7,2016-05-03 00:00:00,2020-11-09 00:00:00,0.4142857142857143,0.3999999999999999,0.4,0.8369624738182342,0.8052829507177375,0.9736394557823129,0.9814814814814815,2.071038258894224,0.2625499051128867,0.43922842481040814,0.0,0.0,1.0,1.3939258870200706,-0.02017981943186531,1.4248030648381014,9.809945602378559,-0.03582632985713641,-8.416019715358487
mega_cap,raw_fallback,BEAR,149,2013-01-02 00:00:00,2014-04-17 00:00:00,0.8540939597315438,0.5481879194630873,0.8555704697986577,0.6461060754904812,0.65280811327612,,,,0.6526326434448394,0.11592181773707556,0.9328859060402684,0.4429530201342282,0.0,-0.005616927907552194,-0.21624059549857788,0.002385948207082489,-0.062129063501956905,-0.2546374890018709,0.05651213559440471
mega_cap,raw_fallback,BULL,324,2013-05-23 00:00:00,2014-12-31 00:00:00,0.7588271604938273,0.7270370370370371,0.7588271604938273,0.4194771842249198,0.4203943870474625,,,,0.13182426592810592,0.37570206374763715,0.10802469135802469,0.07716049382716049,0.0,0.26717788633714723,-0.15346486953070615,0.2732969356165622,0.32483176759772103,-0.1756520055496119,-0.0576538812605738
mega_cap,raw_fallback,NEUTRAL,31,2013-05-21 00:00:00,2014-04-23 00:00:00,0.9729032258064516,0.6851612903225802,0.9638709677419355,0.49744408904544773,0.4737729818712253,,,,0.6714084373433303,0.17791908692472647,0.9354838709677419,0.8387096774193549,0.0,0.3468719815773189,-0.06137102998364563,0.3468719815773189,0.363762140962846,-0.06137102998364585,-0.01689015938552707
sector_etf,00_30,BEAR,1,2025-02-25 00:00:00,2025-02-25 00:00:00,0.74,0.74,0.74,0.2487349987030029,0.3936993510823662,0.09523809523809523,0.07671957671957672,-1.3681818199647717,0.3953110068139682,0.392674450929176,0.0,0.0,1.0,-0.9999855962796905,0.0,-0.9999855962796905,-0.9999997280771793,0.0,1.4131797488770026e-05
