base_lt25,tier1,tier2,tier3,full,score,annual_turnover,avg_stock_weight,trade_ratio,net_final_capital,net_total_return,net_cagr,net_mdd,net_sharpe,net_sortino,net_calmar
0.78,0.82,0.88,0.94,1.0,-0.09854283368611039,6.813083109919571,0.6950431933273755,0.09174858504617217,624877777.1688948,5.248777771688948,0.14746109205826619,-0.31091784116349375,1.1522923141598302,1.5328202158984787,0.47427671408770944
0.78,0.84,0.86,0.98,0.98,-0.09855226486030705,6.76804289544236,0.6969019958296098,0.07834375930890676,630319591.4018011,5.303195914018011,0.14820821646734128,-0.3177751384228473,1.1519616093237415,1.5289516609031106,0.4663933660855749
0.78,0.78,0.9,0.98,1.0,-0.09858670011073367,6.843109919571045,0.6929877867143283,0.09472743521000894,624278936.8464304,5.2427893684643045,0.14737850810337227,-0.30997617189107907,1.156559256408008,1.5411592195321147,0.4754510877537995
0.76,0.82,0.84,0.96,1.0,-0.09868756582812865,6.804075067024128,0.6913017575215966,0.09174858504617217,623187965.860349,5.231879658603491,0.1472278676290273,-0.3124667050051093,1.1536362768661697,1.5331316540258924,0.47117937774080565
0.78,0.78,0.88,0.98,1.0,-0.09871737789286777,6.843109919571045,0.6926303246946678,0.09472743521000894,623733561.8087282,5.2373356180872825,0.14730323358103292,-0.3101594722480162,1.1567610961469443,1.5414262132954664,0.4749274059353674
0.78,0.82,0.9,0.94,1.0,-0.09874493671438456,6.825093833780161,0.6951683050342568,0.09174858504617217,625858441.7041337,5.258584417041337,0.147596174081855,-0.31036519763348414,1.152885020875522,1.5338540704282688,0.47555645802837077
0.78,0.78,0.86,0.98,1.0,-0.09885838761405874,6.843109919571047,0.6922728626750074,0.09472743521000894,623186439.9099076,5.231864399099075,0.14722765675613703,-0.31034350592805326,1.156943970161449,1.5416456318511658,0.47440224765092626
0.78,0.84,0.88,0.92,1.0,-0.09906989906937241,6.831099195710456,0.6960381292820971,0.08966338993148644,627710767.9295018,5.277107679295018,0.14785079022539538,-0.31038162459968666,1.1526059162245046,1.5328950499813598,0.47635162170468465
0.76,0.82,0.86,0.98,1.0,-0.09926604095311808,6.798069705093834,0.6929162943103961,0.09174858504617217,626427293.3953073,5.264272933953073,0.14767444109240246,-0.31469910389051825,1.1532509358400145,1.5310949040857273,0.469255994906733
0.76,0.84,0.9,0.94,0.98,-0.0992790847078,6.753029490616623,0.6898242478403336,0.09472743521000894,615842403.3029048,5.158424033029048,0.14620720122845143,-0.3132515300768406,1.1464960156308077,1.5222082708294533,0.46674058125936946
0.78,0.8,0.82,0.98,1.0,-0.09929899889563998,6.813083109919572,0.6933631218349716,0.0914507000297885,623706840.8008912,5.237068408008912,0.1472995438921907,-0.3129560150030518,1.154245744051433,1.534704158270507,0.4706717136935498
0.8,0.78,0.82,0.94,0.98,-0.09931752192803056,6.87313672922252,0.6942091152815013,0.10247244563598451,621039356.0565457,5.210393560565457,0.14693047456355202,-0.30801847772075386,1.1584806480952812,1.547147240857855,0.4770183777635495
0.76,0.8,0.9,0.98,1.0,-0.09960784499902386,6.804075067024129,0.6916056002383081,0.0953232052427763,620376155.7013451,5.203761557013451,0.14683848755516515,-0.3120345596430112,1.1516149921468384,1.5314511429028888,0.47058405236637374
0.76,0.8,0.88,0.98,1.0,-0.09974026937066366,6.804075067024129,0.6912481382186476,0.0953232052427763,619834146.8356653,5.198341468356653,0.14676324244364825,-0.31221731435298117,1.1518118053356978,1.531709580923882,0.47006759617989424
0.8,0.78,0.84,0.96,0.98,-0.09987455102001341,6.867131367292226,0.6960619600834077,0.10247244563598451,624384858.4492621,5.243848584492621,0.14739312071012112,-0.3102619414612262,1.1580888137709013,1.5451986287421757,0.4750602668698281
0.78,0.82,0.82,0.94,1.0,-0.09999746611851396,6.84911528150134,0.6932737563300566,0.0914507000297885,624530289.8710963,5.245302898710962,0.14741318023082783,-0.31036314712215973,1.1551554155494987,1.5372365648743824,0.4749699878922984
0.76,0.82,0.9,0.96,1.0,-0.1000099695193849,6.798069705093833,0.6937086684539767,0.09174858504617217,622686356.7749267,5.226863567749267,0.1471585239403408,-0.31296742159711044,1.1499141968489586,1.5283142951170532,0.47020396943992804
0.8,0.78,0.88,0.92,0.98,-0.10017652441976527,6.88514745308311,0.6942031575811737,0.10277033065236818,618126625.5687854,5.181266255687854,0.14652579499551122,-0.30571658572349236,1.156102177007683,1.5455614551489354,0.47928637776962996
0.76,0.84,0.84,0.94,0.98,-0.10036846670493382,6.777050938337801,0.6882871611557938,0.09442955019362526,615079332.5055158,5.150793325055158,0.14610052772310778,-0.31306467089182377,1.1486251284512046,1.525474427443433,0.4666784256010519
0.8,0.78,0.9,0.92,0.98,-0.10037483987629514,6.8971581769437,0.6943282692880548,0.10277033065236818,619096685.975406,5.19096685975406,0.1466607656521255,-0.3051597743667108,1.1566955915905723,1.5466078565382113,0.4806032051782916
0.8,0.78,0.86,0.92,0.98,-0.10051695436828162,6.90916890080429,0.6941852844801907,0.10604706583258862,619535981.3318818,5.1953598133188175,0.14672182326367467,-0.30515722854925276,1.15847417344372,1.549539812219061,0.4808073004241274
0.78,0.82,0.84,0.96,1.0,-0.10052632746632667,6.843109919571045,0.695126601131963,0.0914507000297885,627894740.0530584,5.278947400530583,0.14787604062304083,-0.3125989597638169,1.1548046889997858,1.535418168977476,0.47305352754458324
0.78,0.84,0.9,0.92,1.0,-0.10059004355823264,6.867131367292226,0.6963419719988084,0.09174858504617217,629914004.6107962,5.299140046107962,0.14815273829850995,-0.30982855457759895,1.1541472997914675,1.5354221383577498,0.4781765144290597
0.76,0.84,0.86,0.96,0.98,-0.10091155501869487,6.771045576407506,0.6899016979445934,0.09442955019362526,618283054.4390506,5.182830544390505,0.14654757317960132,-0.3152936414738108,1.148301951094058,1.523609430711959,0.46479710943290303
0.78,0.84,0.9,0.98,0.98,-0.10100213372389649,6.798069705093834,0.6982543938039917,0.08191837950551087,630576069.7531434,5.305760697531435,0.148243281806673,-0.3173559279903111,1.1508361809591585,1.5283168788933232,0.46711993926011963
0.76,0.82,0.88,0.96,1.0,-0.10112152425248755,6.834101876675603,0.6926541554959785,0.0953232052427763,623446266.288489,5.23446266288489,0.14726355558891435,-0.31204384286960685,1.1525283658918561,1.5325821786477212,0.4719322587321522
0.78,0.82,0.86,0.98,1.0,-0.10113402571548608,6.8371045576407505,0.6960262138814417,0.09174858504617217,630831530.9859278,5.308315309859278,0.14827819497616268,-0.3148309292222019,1.154554569141928,1.533326006746016,0.4709772173353103
0.78,0.84,0.84,0.92,1.0,-0.10135865176085568,6.879142091152815,0.6950372356270479,0.0914507000297885,628694544.8057045,5.286945448057045,0.1479857353177354,-0.31001094979397736,1.155459500168816,1.5373295445249586,0.4773564785891648
0.78,0.84,0.84,0.98,0.98,-0.10144367025397949,6.798069705093834,0.6971820077450105,0.07804587429252309,628917757.6035972,5.289177576035971,0.14801632632603479,-0.31790213454963656,1.1513367683581612,1.5288777056992364,0.4656034365284321
0.76,0.84,0.88,0.98,0.98,-0.10149041289724392,6.765040214477211,0.691516234733393,0.08102472445635985,621493311.8533134,5.214933118533135,0.14699338663254302,-0.31751877245740767,1.14790634989037,1.5215607764047914,0.4629439245273628
0.78,0.8,0.9,0.98,1.0,-0.10149681273347833,6.843109919571045,0.6944772117962467,0.0953232052427763,624628798.9470699,5.246287989470699,0.14742676524495746,-0.31216689752973614,1.1529479460054486,1.5336033803024018,0.4722690535466337
0.76,0.82,0.82,0.96,1.0,-0.10158452712035304,6.834101876675603,0.6915817694369972,0.0914507000297885,621800119.5071143,5.218001195071143,0.1470358819143187,-0.3125966408671379,1.1529976233377162,1.5330555521093443,0.47036936003676694
0.78,0.8,0.88,0.98,1.0,-0.10163019628928205,6.843109919571045,0.6941197497765862,0.0953232052427763,624083074.6414595,5.240830746414595,0.14735148153600885,-0.3123496170847827,1.153143005452868,1.5338569016724273,0.47175175981090595
0.78,0.82,0.9,0.96,1.0,-0.10189282946942235,6.8371045576407505,0.6965802800119154,0.09174858504617217,626954831.7818158,5.269548317818158,0.14774696517140473,-0.3130995800373514,1.1512582330556402,1.530496701775123,0.4718849036903185
0.78,0.84,0.86,0.94,1.0,-0.10191145829393533,6.873136729222519,0.6959368483765266,0.09174858504617217,631648497.2937714,5.3164849729377135,0.14838975975282342,-0.3122483668769296,1.1553216823733232,1.5355139189802272,0.47522989867649224
0.78,0.84,0.88,0.94,1.0,-0.10217658744448033,6.843109919571045,0.6974501042597557,0.08966338993148644,628818403.5555425,5.288184035555425,0.1480027112301494,-0.31311432316587584,1.1510566722567555,1.5297310735734564,0.4726794665082865
0.76,0.82,0.84,0.98,1.0,-0.10218972518293168,6.828096514745307,0.6924813821864759,0.09174858504617217,624710282.2316062,5.247102822316062,0.14743800079916758,-0.3148266726209933,1.152754748625909,1.5309591137389373,0.4683148335930928
0.76,0.84,0.9,0.96,0.98,-0.10241743047676949,6.765040214477212,0.6912362228179921,0.09472743521000894,616921278.0335371,5.169212780335371,0.1463578141249393,-0.3159744395452003,1.144871649089929,1.5188737977362425,0.46319510633708316
0.78,0.84,0.88,0.96,1.0,-0.1024632776000321,6.867131367292225,0.6975513851653261,0.09174858504617217,634934928.5797331,5.349349285797332,0.14883721008068362,-0.3144819354154822,1.1549830597884065,1.5336225498064484,0.4732774551391808
0.8,0.78,0.82,0.96,0.98,-0.102817453879534,6.8971581769437,0.6953887399463807,0.10247244563598451,622562879.7781043,5.225628797781043,0.1471414462484304,-0.3103922939981343,1.1576212147852443,1.5450139285557196,0.47404993324130285
0.78,0.82,0.88,0.96,1.0,-0.10300927075682292,6.87313672922252,0.6955257670539172,0.0953232052427763,627719950.4263136,5.2771995042631366,0.14785205069653573,-0.3121761789706008,1.153862333503217,1.5347412568203844,0.47361733744091894
0.8,0.78,0.84,0.92,1.0,-0.10321277478519675,6.972225201072387,0.6950968126303245,0.10247244563598451,625688231.1857204,5.256882311857204,0.14757274241412577,-0.3046771087634911,1.1614135694674512,1.5517354905346261,0.48435782725206544
0.8,0.78,0.88,0.94,0.98,-0.10332996693088109,6.897158176943701,0.6956151325588323,0.10277033065236818,619217054.4579403,5.192170544579404,0.1466774996385356,-0.3084678491190447,1.154485540707825,1.5422126198898918,0.47550336301638185
0.8,0.78,0.84,0.98,0.98,-0.10339452539668359,6.891152815013404,0.6972415847482872,0.0890676198987191,625909961.2384766,5.259099612384766,0.14760326524656442,-0.3126295264871487,1.157184675544314,1.5429500199006578,0.47213475612845535
0.78,0.82,0.82,0.96,1.0,-0.10347470529081215,6.87313672922252,0.6944533809949359,0.0914507000297885,626062519.4144186,5.260625194144186,0.1476242602354858,-0.3127288706312209,1.1543268556716082,1.5352030320168846,0.4720519085350731
0.8,0.78,0.9,0.94,0.98,-0.10352970685519003,6.90916890080429,0.6957402442657136,0.10277033065236818,620188836.2727003,5.201888362727003,0.14681248956122595,-0.3079132406967017,1.1550790613833328,1.5432574785174726,0.47679823455801973
0.78,0.84,0.9,0.94,1.0,-0.10369885236877174,6.879142091152814,0.697753946976467,0.09174858504617217,631025543.7381468,5.310255437381468,0.14830470141834384,-0.31256344121328106,1.1525966268851857,1.5322531108627853,0.4744787197206039
0.76,0.84,0.84,0.96,0.98,-0.10383644359201549,6.801072386058981,0.6894667858206732,0.09442955019362526,616588342.8253803,5.165883428253803,0.14631136176468207,-0.3154211010204576,1.1478022860818138,1.5234666609043732,0.4638604116570901
0.8,0.78,0.86,0.94,0.98,-0.10399499127664247,6.93319034852547,0.6953649091450701,0.10604706583258862,621062337.4458584,5.210623374458583,0.14693366049199197,-0.3075393904308751,1.1576676228510647,1.5475320651156446,0.477771840173488
0.78,0.82,0.84,0.98,1.0,-0.10402379756530822,6.867131367292225,0.6963062257968424,0.0914507000297885,629428558.6316277,5.294285586316277,0.14808629313995114,-0.31495847341339833,1.153931807224764,1.5332666297798123,0.47017719998147395
0.76,0.84,0.86,0.92,1.0,-0.10430374156735822,6.876139410187667,0.6889365504915104,0.09442955019362526,619573466.2626597,5.195734662626597,0.1467270314355038,-0.30974970253972756,1.1515835798083869,1.5299619695324005,0.47369547164193015
0.76,0.84,0.86,0.98,0.98,-0.1044001640086133,6.795067024128687,0.6910813226094727,0.08102472445635985,619793361.407209,5.19793361407209,0.14675757788978672,-0.317643879551868,1.1474343889080023,1.5214807716907914,0.4620192213268277
0.76,0.82,0.9,0.98,1.0,-0.10448741830961461,6.858123324396783,0.6941912421805182,0.0953232052427763,625515720.9368303,5.255157209368303,0.14754898814232353,-0.31422309046689245,1.15146225225544,1.5301705427338292,0.469567618099249
0.76,0.82,0.88,0.98,1.0,-0.10462191489113093,6.858123324396783,0.6938337801608578,0.0953232052427763,624969178.1043484,5.249691781043484,0.147473690399073,-0.31440526495081833,1.1516536323707618,1.530419044196174,0.46905604593530564
0.78,0.84,0.84,0.94,1.0,-0.10480101908851469,6.903163538873995,0.6962168602919273,0.0914507000297885,630243659.9928108,5.302436599928108,0.14819783270597542,-0.3123763948043681,1.1546990184802226,1.5354596376620195,0.47442071542821684
0.8,0.8,0.86,0.92,0.98,-0.10490679065585978,6.94520107238606,0.696294310396187,0.10604706583258862,625136781.716767,5.25136781716767,0.14749678778626185,-0.3075297153469926,1.1569023349467566,1.5425571648439103,0.4796180025069706
0.76,0.84,0.88,0.92,1.0,-0.10494617539828244,6.858123324396783,0.6895025320226392,0.09264224009532321,616908323.7153846,5.169083237153846,0.14635600712381813,-0.31024894322956986,1.1482141889134934,1.5253670000186519,0.47173732680701336
0.76,0.82,0.82,0.98,1.0,-0.1050873055131703,6.858123324396783,0.6927613941018768,0.0914507000297885,623319069.3631561,5.233190693631561,0.14724598319366655,-0.31495616098814305,1.1521153947309957,1.5308763019694274,0.46751263011238514
0.78,0.84,0.86,0.96,1.0,-0.10537259058508563,6.897158176943701,0.697116473041406,0.09174858504617217,633198187.0937114,5.331981870937113,0.14860101891601762,-0.3146076006922298,1.1545142342577037,1.533547408304994,0.47233766313671827
0.82,0.78,0.84,0.92,0.98,-0.10584087005601106,6.99024128686327,0.6977956508787608,0.10247244563598451,625234616.3212388,5.252346163212388,0.14751026768681585,-0.30550671274914365,1.159654022459691,1.5500560693475334,0.4828380573357118
0.78,0.84,0.88,0.98,1.0,-0.10594457305282734,6.891152815013404,0.6987310098302054,0.09174858504617217,636485941.2984957,5.3648594129849565,0.1490476381635486,-0.31683496312153536,1.1541313175702963,1.5315387101597902,0.4704267379303562
0.8,0.78,0.82,0.92,1.0,-0.10615327996113294,7.00225201072386,0.6944235924932977,0.10247244563598451,623862401.6948984,5.238624016948983,0.14732102199192432,-0.30480851979142143,1.1609516407001619,1.5515675400708673,0.4833231764411808
0.8,0.78,0.82,0.98,0.98,-0.10633902353404678,6.921179624664881,0.69656836461126,0.0890676198987191,624083555.9885217,5.240835559885217,0.1473515479655796,-0.3127594300848021,1.1567139400582016,1.542755071202212,0.47113382936407844
0.78,0.82,0.9,0.98,1.0,-0.10637046964387253,6.8971581769437,0.697062853738457,0.0953232052427763,629803595.6097826,5.298035956097825,0.14813763028765847,-0.3143550073651111,1.1528041916186689,1.532352216520669,0.4712431067325178
0.76,0.84,0.9,0.92,1.0,-0.10646428276571879,6.894155495978552,0.6898063747393505,0.09472743521000894,619073644.3013124,5.190736443013124,0.1466575619865249,-0.3096957667977758,1.1497632179699766,1.5278998191625424,0.4735536539712825
0.78,0.82,0.88,0.98,1.0,-0.10650589817338851,6.8971581769437,0.6967053917187964,0.0953232052427763,629253306.2572833,5.292533062572834,0.14806229391997827,-0.3145371468057271,1.1529938775409325,1.5325959258433892,0.47073070835550146
0.8,0.78,0.84,0.94,1.0,-0.1066881948205114,6.996246648793566,0.696276437295204,0.10247244563598451,627229800.9151679,5.27229800915168,0.14778474456411517,-0.3070609171604741,1.1606107615623014,1.5497522905533334,0.48128803212973176
0.8,0.78,0.9,0.96,0.98,-0.10670832210321307,6.921179624664881,0.6971522192433721,0.10277033065236818,621275076.6036866,5.212750766036866,0.14696314751657957,-0.310657396964928,1.1534100859925427,1.5397587277924516,0.4730714573429943
0.78,0.84,0.9,0.96,1.0,-0.10682865576034323,6.891152815013405,0.6991659219541256,0.09174858504617217,632131070.7450112,5.321310707450112,0.1484555972135302,-0.3152890808884957,1.1509943769458546,1.5289614735977368,0.4708554980565045
0.76,0.84,0.9,0.98,0.98,-0.10688915994640219,6.825093833780159,0.6917187965445338,0.08489722966934764,619724307.3607643,5.197243073607643,0.1467479864145731,-0.31722458846397694,1.1464241624264058,1.5207467688885026,0.4625996588887918
0.78,0.82,0.82,0.98,1.0,-0.1069736773936677,6.8971581769437,0.6956330056598152,0.0914507000297885,627591886.1145747,5.275918861145747,0.14783446991079452,-0.31508793687200354,1.153450989787353,1.5330418055415929,0.4691847976739538
0.76,0.84,0.84,0.92,1.0,-0.10722620388014242,6.906166219839142,0.6885016383675902,0.09442955019362526,617875170.5095087,5.178751705095087,0.1464907764845691,-0.3098781971066762,1.151088710562531,1.529838249004221,0.47273663604716065
0.76,0.84,0.84,0.98,0.98,-0.10732648315308824,6.825093833780159,0.6906464104855525,0.08102472445635985,618094533.5752392,5.180945335752392,0.14652132648583627,-0.3177709001124893,1.146932196497888,1.5213279006075893,0.46109107672844946
0.8,0.78,0.86,0.96,0.98,-0.10749515210758331,6.957211796246649,0.6965445338099494,0.10604706583258862,622585886.1622804,5.225858861622805,0.1471446284222171,-0.30991485320044976,1.1568125240533031,1.5453955555021046,0.47479050101237147
0.76,0.84,0.86,0.94,1.0,-0.10775019066506236,6.900160857908847,0.6901161751563896,0.09442955019362526,621100078.7477468,5.211000787477468,0.14693889236238578,-0.3121160446647643,1.150815871056666,1.5280777693123586,0.4707828862825973
0.8,0.78,0.88,0.96,0.98,-0.10780161106662456,6.957211796246649,0.6960977062853739,0.1063449508489723,622033602.3617339,5.220336023617339,0.14706820813931443,-0.3097307036313368,1.1560563938107173,1.5441098577812138,0.4748260550699724
0.8,0.8,0.84,0.92,0.98,-0.10783269219649672,6.975227882037535,0.6956210902591599,0.10604706583258862,623316684.5637885,5.233166845637886,0.14724565369933473,-0.30765862317894443,1.1564671947374832,1.5424456378036684,0.47860076918335487
0.76,0.84,0.88,0.94,1.0,-0.1080607890366797,6.8701340482573725,0.6909145070002978,0.09264224009532321,617996893.2704309,5.179968932704309,0.14650772966764136,-0.31298216756218733,1.1466501177022896,1.5221665736771626,0.4681024826710976
0.78,0.84,0.84,0.96,1.0,-0.10826324221352102,6.927184986595175,0.6973964849568066,0.0914507000297885,631789927.235918,5.31789927235918,0.1484090598475487,-0.314735187946829,1.1538908722753518,1.53348173611539,0.4715362804384643
0.76,0.84,0.88,0.96,1.0,-0.10830694336024671,6.894155495978552,0.6917307119451891,0.09442955019362526,624331622.2079933,5.243316222079932,0.14738577669456165,-0.31435004293800073,1.1504697126502115,1.5261658421535482,0.4688587770405699
0.8,0.8,0.86,0.94,0.98,-0.10836448775625351,6.969222520107239,0.6974739350610665,0.10604706583258862,626676970.5656835,5.266769705656835,0.14770877284961248,-0.3099037177040298,1.1561220166883204,1.5406363559816716,0.4766279473635749
0.82,0.78,0.82,0.92,0.98,-0.10878315333368832,7.020268096514746,0.6971224307417336,0.10247244563598451,623410110.5302322,5.234101105302322,0.14725856096846401,-0.3056379669878857,1.1591886448531323,1.5498778410793657,0.48180716034634785
0.78,0.84,0.86,0.98,1.0,-0.10885535414868153,6.9211796246648785,0.6982960977062854,0.09174858504617217,634744981.5062608,5.347449815062608,0.14881140702297269,-0.316960195566549,1.1536599024513008,1.5314532842174844,0.4694955679118649
0.82,0.78,0.84,0.94,0.98,-0.10931088150994733,7.01426273458445,0.6989752755436401,0.10247244563598451,626775033.4788066,5.267750334788066,0.14772225349018386,-0.30788767497106695,1.158859062678319,1.5480904703263012,0.4797926825231498
0.76,0.84,0.9,0.94,1.0,-0.10958103334391528,6.906166219839142,0.6912183497170092,0.09472743521000894,620166050.1655675,5.201660501655675,0.1468093265904198,-0.31243117962086575,1.1481977011581082,1.5246942215866273,0.4698933274475756
0.8,0.78,0.82,0.94,1.0,-0.10963020568009357,7.02627345844504,0.6956032171581771,0.10247244563598451,625399496.7859007,5.253994967859007,0.14753298092253564,-0.30719187615964716,1.1601458733117136,1.549574531640732,0.48026328940373075
0.8,0.78,0.84,0.96,1.0,-0.11018545739433833,7.020268096514746,0.6974560619600834,0.10247244563598451,628768535.5821265,5.287685355821265,0.14799587676524983,-0.30943802181339364,1.1597594992661064,1.5476428880352617,0.478273083242817
0.8,0.78,0.88,0.92,1.0,-0.11048647745400952,7.03828418230563,0.6955972594578492,0.10277033065236818,622466268.7140894,5.224662687140894,0.14712808210945116,-0.3048872324407035,1.1577722471276595,1.5479902807066162,0.48256557328311744
0.76,0.84,0.84,0.94,1.0,-0.1106739903104415,6.930187667560321,0.6896812630324693,0.09442955019362526,619397622.0744276,5.193976220744276,0.14670259704736943,-0.31224409722455226,1.1503186241780599,1.527944492230203,0.4698330516136782
0.8,0.78,0.9,0.92,1.0,-0.11068474660515304,7.05029490616622,0.6957223711647305,0.10277033065236818,623443139.5634667,5.234431395634667,0.1472631236681674,-0.3043297559472955,1.1583646217428658,1.5490348325218783,0.4838932795440179
0.8,0.8,0.82,0.92,0.98,-0.11077735614166817,7.00525469168901,0.6949478701221329,0.10604706583258862,621497775.5160006,5.214977755160007,0.14699400502414006,-0.3077894707220844,1.155996603254852,1.5422534428160815,0.477579706281983
0.8,0.78,0.86,0.92,1.0,-0.11082925846659647,7.0623056300268106,0.6955793863568663,0.10604706583258862,623885519.0535188,5.238855190535188,0.14732421335419077,-0.3043272070887427,1.1601373308468288,1.5519570611663878,0.48409806919179127
0.8,0.78,0.86,0.98,0.98,-0.11101671717260309,6.981233243967829,0.6977241584748286,0.09264224009532321,624106587.1638905,5.241065871638905,0.14735472638829794,-0.31228363113272795,1.1559096690034245,1.5431355946881646,0.4718618323150876
0.8,0.78,0.9,0.98,0.98,-0.11119080847425422,6.981233243967829,0.6976347929699136,0.09294012511170688,624098154.8317994,5.240981548317994,0.1473535626949336,-0.3119173304711079,1.1549565770861765,1.5415947355087898,0.47241223330674337
0.76,0.84,0.86,0.96,1.0,-0.11121566078977163,6.924182305630027,0.691295799821269,0.09442955019362526,622623884.4971894,5.226238844971894,0.14714988399932727,-0.31447573239252713,1.1500003090421143,1.526094366364928,0.46792126972664294
0.8,0.8,0.84,0.94,0.98,-0.11129211061803057,6.9992493297587135,0.6968007149240393,0.10604706583258862,624852412.9681394,5.248524129681394,0.14745759565576178,-0.31003218209800654,1.1556838411244208,1.5405131038787496,0.47562028773241316
0.78,0.84,0.9,0.98,1.0,-0.1113031700336487,6.951206434316354,0.6996484956806672,0.0953232052427763,635003260.5580263,5.350032605580263,0.14884649078324985,-0.3165404843716292,1.1525385125053595,1.530825691900725,0.4702289221510733
0.8,0.78,0.88,0.98,0.98,-0.11132234408479169,6.981233243967829,0.6972773309502532,0.09294012511170688,623552934.633168,5.235529346331679,0.14727828938188714,-0.3121001151718493,1.1551558597248026,1.5418564340809011,0.4718943769078471
0.78,0.84,0.84,0.98,1.0,-0.11174673530352885,6.9512064343163535,0.698576109621686,0.0914507000297885,633333305.6192098,5.333333056192098,0.148619416075628,-0.3170873433949125,1.1530358160118517,1.5313799057744764,0.4687018235557002
0.76,0.84,0.88,0.98,1.0,-0.11179305217705227,6.918176943699732,0.6929103366100685,0.09442955019362526,625856728.7477838,5.258567287477838,0.14759593830073703,-0.3167035233624699,1.1496097087392023,1.5240607036064948,0.46603819475608493
0.8,0.8,0.86,0.96,0.98,-0.11184264368897401,6.993243967828419,0.6986535597259458,0.10604706583258862,628214326.8516806,5.282143268516807,0.14791988803564027,-0.31227104397377337,1.155293672608363,1.5386022752314048,0.47369069559988913
0.82,0.78,0.82,0.94,0.98,-0.11225464905929688,7.044289544235926,0.6983020554066132,0.10247244563598451,624946056.3954072,5.249460563954072,0.147470503555861,-0.30801847772075464,1.1583907628000762,1.5479025578939158,0.4787716134665004
0.8,0.8,0.88,0.92,0.98,-0.11245216784007034,7.011260053619304,0.6961691986893059,0.1063449508489723,621009097.5552962,5.210090975552962,0.14692627963693639,-0.3079209115264532,1.1532874454433453,1.5387515847649234,0.477155899898387
0.8,0.82,0.86,0.92,0.98,-0.11260225480319186,7.029276139410188,0.6985641942210307,0.10604706583258862,629030614.4691485,5.290306144691485,0.14803178938287354,-0.3096785527239576,1.156087705256954,1.5408371547202375,0.4780175704154322
0.8,0.8,0.9,0.92,0.98,-0.11265216098666447,7.023270777479893,0.696294310396187,0.1063449508489723,621983681.061585,5.21983681061585,0.14706129736669782,-0.30736586802645083,1.153880686329086,1.5397916386861892,0.47845682512165677
0.76,0.84,0.9,0.96,1.0,-0.11271774818327668,6.918176943699732,0.6926303246946678,0.09472743521000894,621252547.3574619,5.212525473574619,0.14696002525937168,-0.3151573437043921,1.1465804055610356,1.5213767930789504,0.4663068406783365
0.82,0.78,0.84,0.96,0.98,-0.11280272316828543,7.03828418230563,0.7001549002085196,0.10247244563598451,628312617.5044594,5.283126175044594,0.14793336939669555,-0.31026194146122654,1.158015802599458,1.545998454273322,0.47680153324632885
0.82,0.78,0.88,0.92,0.98,-0.11296073193821554,7.056300268096515,0.6985641942210307,0.10277033065236818,622381674.933796,5.223816749337961,0.1471163787372043,-0.3057165857234927,1.1562155327732202,1.5466806539193054,0.4812181792134256
0.8,0.78,0.82,0.96,1.0,-0.11312900354126643,7.05029490616622,0.6967828418230564,0.10247244563598451,626933765.1750271,5.269337651750272,0.1477440700922863,-0.3095685300616089,1.1592915784294247,1.5474552126166812,0.477258040611825
0.82,0.78,0.9,0.92,0.98,-0.11315924771223818,7.068310991957104,0.6986893059279118,0.10277033065236818,623358413.0254596,5.233584130254597,0.14725141891818283,-0.3051597743667094,1.1568081351584512,1.5477261788110517,0.48253875932294843
0.82,0.78,0.86,0.92,0.98,-0.11345832696898656,7.080321715817694,0.6982782246053023,0.10604706583258862,623433211.1291009,5.2343321112910095,0.1472617521569901,-0.3051572285492511,1.1583779934918939,1.5502697124891889,0.48257664698649827
0.8,0.78,0.88,0.94,1.0,-0.11363809972578254,7.050294906166221,0.6970092344355078,0.10277033065236818,623564401.3259345,5.235644013259345,0.1472798731045457,-0.3076417843513166,1.1561629549192733,1.5446598961257743,0.47873819681255336
0.8,0.78,0.84,0.98,1.0,-0.11370427551131668,7.044289544235926,0.6986356866249627,0.10247244563598451,630304394.4677982,5.303043944677983,0.14820613835096963,-0.31180843700687766,1.158860567939403,1.5454082839057262,0.4753115078399902
0.8,0.78,0.9,0.94,1.0,-0.11383779314618381,7.0623056300268106,0.697134346142389,0.10277033065236818,624543005.7444936,5.245430057444936,0.14741493394024152,-0.3070865134254632,1.1567554320443845,1.5457029317782889,0.4800436603218735
0.76,0.84,0.84,0.96,1.0,-0.11414099854953852,6.954209115281501,0.6908608876973488,0.09442955019362526,620917274.684049,5.2091727468404905,0.14691354849649962,-0.3146033441946897,1.1495006221401036,1.5259496860931991,0.46698025055189296
0.8,0.8,0.82,0.94,0.98,-0.11423821872518974,7.029276139410188,0.6961274947870121,0.10604706583258862,623029046.237205,5.23029046237205,0.14720590377345655,-0.31016257955592497,1.1552103772521298,1.5403115094265423,0.47460884541332643
0.8,0.78,0.86,0.94,1.0,-0.11430620842628919,7.08632707774799,0.6967590110217456,0.10604706583258862,625422639.5210125,5.254226395210125,0.1475361685246097,-0.3067122165794851,1.159335770233728,1.5499632610081644,0.4810247539858766
0.76,0.84,0.86,0.98,1.0,-0.1147032710016449,6.948203753351207,0.6924754244861483,0.09442955019362526,624144843.1893393,5.241448431893393,0.14736000568023844,-0.31682877990198743,1.149137659144264,1.5239787503726807,0.4651092799266058
